"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","24","25","26","28","30","31","32","33","34","35","36","42","43","44","45","49","51","56","58","60","101","104","105","106","107","109","110","112"
"26",0.006822407,0.017414482,0.014173686,0.016297809,0.009101324,0.006990906,0.00928665,0.00506414,0.01291701,0.012262936,0.012838776,0.011314156,0.008588897,0.010690604,0.009695676,0.007721854,0.012269055,0.003016238,0.015337844,0.018183214,0.011290723,0.007762748,0.004718401,0.005751561,0,0.008483636,0.016744769,0.004925303,0.00348907,0.008121506,0.007529896,0.00460141,0.005845448,0.004506915,0.00486625,0.010964252,0.004230998,0.010002155,0.009557946,0.005239079,0.007175238,0.005878389,0.00526887,0.010812305,0.013745439,0.01008974,0.009855267,0.005830484,0.009816498,0.013137279
"28",0.006690211,0.017581897,0.011224947,0.011173269,0.007231255,0.005096935,0.009422967,0.0034249,0.016670366,0.004779309,0.012186526,0.011359834,0.011641003,0.013078365,0.019061649,0.006567791,0.016656123,0.004487347,0.009238982,0.010691738,0.010431384,0.007456508,0.072269259,0.009900745,0.008483636,0,0.009213023,0.004393892,0.003085214,0.006108639,0.003838578,0.005637504,0.004404687,0.009892593,0.002331186,0.010512365,0.010584056,0.008076735,0.014257304,0.002521694,0.007784745,0.003925842,0.009715105,0.017112964,0.017564961,0.0093227,0.00888225,0.002095188,0.008583768,0.00761415
"30",0.006000894,0.015083477,0.008977651,0.017171996,0.011058135,0.00939377,0.014977822,0.003917489,0.010891831,0.017500014,0.011474349,0.113479213,0.007316046,0.011263107,0.010143406,0.005811842,0.008235336,0.002713901,0.009523408,0.004579703,0.00852378,0.006947142,0.006653109,0.004009875,0.016744769,0.009213023,0,0.00996165,0.005390368,0.0169404,0.010225765,0.004529191,0.005988813,0.007295504,0.005581758,0.031193148,0.010425031,0.016273366,0.003908459,0.005448482,0.005495938,0.00335661,0.005616937,0.010924128,0.008502062,0.00673581,0.009897407,0.010776581,0.006937563,0.435907393
"31",0.003646711,0.010981079,0.006866751,0.013604657,0.008287876,0.01842776,0.015832226,0.004799159,0.014713983,0.013900174,0.008859093,0.012431143,0.008948119,0.003879464,0.009817507,0.00357215,0.007577892,0.003718724,0.011441745,0.003026624,0.008094061,0.009364441,0.005010118,0.004334739,0.004925303,0.004393892,0.00996165,0,0.004669285,0.014585701,0.004995676,0.005036253,0.005773741,0.009804118,0.003705271,0.010894438,0.006175628,0.008370192,0.004372249,0.005057916,0.008951565,0.002740884,0.005122985,0.004676479,0.006955063,0.004042854,0.009145236,0.012399983,0.004460527,0.010641597
"32",0.003326523,0.003885047,0.005011581,0.009538193,0.005069744,0.005674104,0.172252785,0.037268964,0.006298604,0.004231953,0.005414111,0.006546325,0.004789088,0.002655708,0.005180055,0.002445294,0.003343477,0.001120617,0.005626571,0.002681872,0.005556624,0.00258132,0.003177695,0.002762755,0.00348907,0.003085214,0.005390368,0.004669285,0,0.010417409,0.001731061,0.054281066,0.003491876,0.003724636,0.001400998,0.006764747,0.004414562,0.007416943,0.002913777,0.001219771,0.00283686,0.001798959,0.002682087,0.004964638,0.004047477,0.001936065,0.003623392,0.001389304,0.00280909,0.006192718
"33",0.00276202,0.007992943,0.009074523,0.018340208,0.008351599,0.015829295,0.016293799,0.004798882,0.018914625,0.021632091,0.008386761,0.018402139,0.011507872,0.006418008,0.008542007,0.004930795,0.005227675,0.002752178,0.011471003,0.003571417,0.014616989,0.008080779,0.00538344,0.002937118,0.008121506,0.006108639,0.0169404,0.014585701,0.010417409,0,0.014723954,0.005244311,0.006701074,0.008126374,0.007032175,0.01529135,0.008913761,0.015598774,0.004375554,0.011175021,0.01039009,0.003747923,0.006089968,0.009574756,0.005161128,0.00381294,0.007090456,0.018146547,0.006224477,0.017364116
"34",0.003080107,0.006379351,0.00725577,0.009799581,0.004533155,0.005498865,0.006928555,0.002724021,0.008293331,0.010576118,0.004643287,0.009355549,0.005766181,0.003422281,0.005166463,0.003009616,0.005681123,0.001055043,0.009746417,0.002501061,0.00584144,0.004180531,0.002153875,0.001549984,0.007529896,0.003838578,0.010225765,0.004995676,0.001731061,0.014723954,0,0.002698012,0.002385623,0.002936911,0.030051553,0.00589031,0.006005447,0.006587888,0.002975317,0.114973516,0.00387075,0.002826038,0.002384692,0.004469991,0.006654472,0.003004159,0.00526055,0.005665174,0.003503544,0.011090341
"35",0.008093442,0.006443568,0.008147588,0.009012091,0.009340642,0.006090515,0.128635427,0.042816725,0.008361213,0.006689069,0.007648135,0.006950359,0.006874538,0.003777916,0.006592718,0.004559233,0.005688982,0.003363781,0.006426354,0.002391035,0.0080695,0.005107476,0.007269816,0.003111085,0.00460141,0.005637504,0.004529191,0.005036253,0.054281066,0.005244311,0.002698012,0,0.003140023,0.005129832,0.003106365,0.011031511,0.003397612,0.006831209,0.00370127,0.002495317,0.00685461,0.004760832,0.003813952,0.005358298,0.005007338,0.003063573,0.007316993,0.005313992,0.005600467,0.00608699
"36",0.003504011,0.008429246,0.008529937,0.011974561,0.005481906,0.006118907,0.00740437,0.003741226,0.010214916,0.006618332,0.00862169,0.006850893,0.005366837,0.004865233,0.00790666,0.003821662,0.004902722,0.00333558,0.005469285,0.00452523,0.004007148,0.004893979,0.005195816,0.004966364,0.005845448,0.004404687,0.005988813,0.005773741,0.003491876,0.006701074,0.002385623,0.003140023,0,0.025179399,0.000949986,0.005249401,0.004153273,0.007119449,0.011742512,0.0017412,0.006993739,0.004686158,0.00305796,0.005012818,0.004227368,0.003644608,0.005633234,0.002582977,0.005152807,0.005255556
"42",0.005449896,0.015497766,0.009806633,0.009283055,0.019108471,0.010418243,0.013465418,0.006162117,0.017711837,0.008882241,0.008306872,0.012710484,0.011689031,0.005871468,0.012605172,0.004921071,0.009189846,0.008349223,0.006303279,0.004913295,0.009544874,0.010947647,0.016476534,0.005678365,0.004506915,0.009892593,0.007295504,0.009804118,0.003724636,0.008126374,0.002936911,0.005129832,0.025179399,0,0.003505568,0.008733846,0.003537709,0.006547729,0.004348677,0.003608709,0.008850298,0.004102296,0.007300084,0.007257351,0.008347398,0.008076091,0.01318031,0.006445867,0.005659368,0.006345389
"43",0.004020821,0.006982555,0.008722181,0.004587764,0.009987439,0.007461395,0.007123025,0.003238634,0.005254836,0.007861011,0.003172497,0.008284485,0.00711731,0.00218728,0.003873853,0.003663341,0.003821255,0.001164761,0.01009772,0.002371289,0.01281151,0.007684101,0.005049475,0.00083257,0.00486625,0.002331186,0.005581758,0.003705271,0.001400998,0.007032175,0.030051553,0.003106365,0.000949986,0.003505568,0,0.012515397,0.005217131,0.014766436,0.003064378,0.04595482,0.006713059,0.002380184,0.003007686,0.00236869,0.003130485,0.002961698,0.006817382,0.004564411,0.004889384,0.005471594
"44",0.008188433,0.015369295,0.012205752,0.012595178,0.016100784,0.013496985,0.016747407,0.009586668,0.019749884,0.015304473,0.010598811,0.029456672,0.016653014,0.010786072,0.009893957,0.010375075,0.017374443,0.003303342,0.015348643,0.004515931,0.021274144,0.013732192,0.013018486,0.004362967,0.010964252,0.010512365,0.031193148,0.010894438,0.006764747,0.01529135,0.00589031,0.011031511,0.005249401,0.008733846,0.012515397,0,0.008054992,0.03433238,0.004351782,0.006219323,0.016851988,0.006363431,0.008554614,0.009078439,0.019057504,0.007802827,0.013946075,0.010450867,0.012626489,0.03891119
"45",0.004097308,0.008375112,0.006628097,0.006258594,0.006485572,0.005632092,0.005167903,0.006445155,0.007159521,0.004788522,0.005107927,0.004598251,0.006738627,0.006160825,0.006937568,0.003198483,0.013276282,0.002504987,0.006627672,0.026327613,0.010032752,0.004880456,0.003659311,0.003576992,0.004230998,0.010584056,0.010425031,0.006175628,0.004414562,0.008913761,0.006005447,0.003397612,0.004153273,0.003537709,0.005217131,0.008054992,0,0.018951756,0.020459328,0.003228576,0.009951274,0.003740058,0.002577953,0.008568394,0.013867802,0.003185311,0.00413494,0.003773576,0.003698859,0.011864432
"49",0.010340805,0.018306906,0.008596233,0.01278168,0.019880917,0.011834222,0.011043004,0.009646244,0.02419284,0.016016531,0.008699803,0.011794058,0.022398652,0.009128334,0.010654864,0.007780881,0.018037882,0.003457687,0.026905673,0.006518463,0.042076403,0.008014013,0.011109894,0.005237165,0.010002155,0.008076735,0.016273366,0.008370192,0.007416943,0.015598774,0.006587888,0.006831209,0.007119449,0.006547729,0.014766436,0.03433238,0.018951756,0,0.007535871,0.00528033,0.020091943,0.004286261,0.003738555,0.008729641,0.016821857,0.008631765,0.007828845,0.011428874,0.007807363,0.015493608
"51",0.005571849,0.006417296,0.003272352,0.00578716,0.006118063,0.004354669,0.005439333,0.00381657,0.006635622,0.003166899,0.005531279,0.004055154,0.008368202,0.004651062,0.015755009,0.002909913,0.011435716,0.002469008,0.005337036,0.076750794,0.009362168,0.00422157,0.005326859,0.002335034,0.009557946,0.014257304,0.003908459,0.004372249,0.002913777,0.004375554,0.002975317,0.00370127,0.011742512,0.004348677,0.003064378,0.004351782,0.020459328,0.007535871,0,0.002083758,0.005774485,0.001548396,0.004755688,0.003741441,0.01281271,0.002503164,0.004306275,0.002290685,0.00329894,0.003197641
"56",0.002699432,0.00666855,0.007102782,0.007473283,0.004671415,0.005567399,0.006628304,0.001564929,0.006248389,0.008574248,0.003454049,0.011452641,0.004559845,0.002775174,0.004450381,0.00278512,0.004631914,0.001134181,0.006366004,0.001943855,0.005753853,0.004107248,0.00249526,0.000640914,0.005239079,0.002521694,0.005448482,0.005057916,0.001219771,0.011175021,0.114973516,0.002495317,0.0017412,0.003608709,0.04595482,0.006219323,0.003228576,0.00528033,0.002083758,0,0.00227138,0.002691046,0.003425784,0.003009996,0.005815974,0.002822515,0.006315219,0.005896435,0.003553369,0.006567938
"58",0.012888424,0.019123981,0.011968509,0.00576287,0.017251942,0.007424404,0.009658457,0.008888687,0.011751176,0.006702,0.00837065,0.00629259,0.012792518,0.006766853,0.00736722,0.00553347,0.013751924,0.005347231,0.022025381,0.005757083,0.032894172,0.011296585,0.010679424,0.004591193,0.007175238,0.007784745,0.005495938,0.008951565,0.00283686,0.01039009,0.00387075,0.00685461,0.006993739,0.008850298,0.006713059,0.016851988,0.009951274,0.020091943,0.005774485,0.00227138,0,0.006518121,0.004462486,0.009226696,0.013791283,0.007720718,0.008334602,0.004806928,0.006659629,0.004641793
"60",0.009254432,0.014806304,0.433553059,0.008323747,0.005936721,0.002871341,0.006664846,0.00537271,0.005689847,0.003987737,0.011298053,0.004065791,0.004518649,0.006277925,0.007553207,0.004599553,0.005466166,0.002931258,0.006254574,0.001998857,0.007265767,0.007242545,0.005551704,0.005858954,0.005878389,0.003925842,0.00335661,0.002740884,0.001798959,0.003747923,0.002826038,0.004760832,0.004686158,0.004102296,0.002380184,0.006363431,0.003740058,0.004286261,0.001548396,0.002691046,0.006518121,0,0.007674065,0.011391186,0.005195574,0.007537439,0.008361944,0.001982147,0.005807215,0.0040468
"101",0.002263236,0.013145724,0.013676229,0.008038857,0.007392973,0.006671934,0.01257747,0.00340124,0.017102969,0.003882075,0.008203644,0.013982039,0.009663094,0.011618467,0.139385603,0.004279386,0.012052244,0.002939722,0.007795954,0.003521022,0.008166628,0.010357224,0.007314014,0.005015086,0.00526887,0.009715105,0.005616937,0.005122985,0.002682087,0.006089968,0.002384692,0.003813952,0.00305796,0.007300084,0.003007686,0.008554614,0.002577953,0.003738555,0.004755688,0.003425784,0.004462486,0.007674065,0,0.012379002,0.01203679,0.007190177,0.017980676,0.002975359,0.00535597,0.007040009
"104",0.004112677,0.020913486,0.014143175,0.013525851,0.011296386,0.007359343,0.012185029,0.00427371,0.015515356,0.006505553,0.017852431,0.020022523,0.008996904,0.452778377,0.017778884,0.00655835,0.011187658,0.004815652,0.01562066,0.002223259,0.012808306,0.008161491,0.007119992,0.006834289,0.010812305,0.017112964,0.010924128,0.004676479,0.004964638,0.009574756,0.004469991,0.005358298,0.005012818,0.007257351,0.00236869,0.009078439,0.008568394,0.008729641,0.003741441,0.003009996,0.009226696,0.011391186,0.012379002,0,0.013804847,0.012580078,0.010239557,0.00295881,0.008669821,0.0100445
"105",0.003761531,0.020681523,0.014390193,0.012771455,0.007851763,0.007802367,0.012164571,0.002871967,0.016770396,0.012120074,0.014325274,0.009489363,0.011026339,0.010998133,0.022329003,0.007451779,0.603814692,0.002749202,0.010475876,0.007559205,0.010534033,0.010086792,0.00769844,0.015709739,0.013745439,0.017564961,0.008502062,0.006955063,0.004047477,0.005161128,0.006654472,0.005007338,0.004227368,0.008347398,0.003130485,0.019057504,0.013867802,0.016821857,0.01281271,0.005815974,0.013791283,0.005195574,0.01203679,0.013804847,0,0.012477425,0.011879788,0.008244284,0.008416379,0.009583413
"106",0.003836797,0.455077817,0.018280404,0.012334235,0.010002957,0.003918509,0.009059359,0.001948578,0.010144174,0.007735554,0.010716269,0.007245224,0.006755003,0.010449419,0.009567396,0.005554611,0.012122933,0.007917615,0.006344914,0.004936065,0.008229429,0.009118322,0.006112322,0.008316285,0.01008974,0.0093227,0.00673581,0.004042854,0.001936065,0.00381294,0.003004159,0.003063573,0.003644608,0.008076091,0.002961698,0.007802827,0.003185311,0.008631765,0.002503164,0.002822515,0.007720718,0.007537439,0.007190177,0.012580078,0.012477425,0,0.010334274,0.00514728,0.008403383,0.005809494
"107",0.007910092,0.017481018,0.020674815,0.011329255,0.013934205,0.008178552,0.01577057,0.006341486,0.012810347,0.009710673,0.12559496,0.014970719,0.009479727,0.007412076,0.012876508,0.008046978,0.013862134,0.004869533,0.012790716,0.004102436,0.012325897,0.0158783,0.011700012,0.011166419,0.009855267,0.00888225,0.009897407,0.009145236,0.003623392,0.007090456,0.00526055,0.007316993,0.005633234,0.01318031,0.006817382,0.013946075,0.00413494,0.007828845,0.004306275,0.006315219,0.008334602,0.008361944,0.017980676,0.010239557,0.011879788,0.010334274,0,0.006512215,0.010075056,0.012674415
"109",0.001530047,0.008763023,0.005759902,0.013145052,0.006695067,0.009332098,0.010087834,0.003005439,0.010839462,0.542798845,0.006122465,0.017511743,0.006957771,0.003206286,0.005961712,0.003177583,0.00847265,0.000948263,0.006268958,0.00217509,0.004949798,0.00482093,0.003581356,0.00174447,0.005830484,0.002095188,0.010776581,0.012399983,0.001389304,0.018146547,0.005665174,0.005313992,0.002582977,0.006445867,0.004564411,0.010450867,0.003773576,0.011428874,0.002290685,0.005896435,0.004806928,0.001982147,0.002975359,0.00295881,0.008244284,0.00514728,0.006512215,0,0.004177485,0.011192836
"110",0.006532269,0.014292752,0.016669466,0.008244761,0.01150322,0.00480297,0.008884168,0.005191451,0.013572068,0.007940657,0.010200789,0.006934671,0.009010625,0.007063772,0.010917673,0.453093492,0.010588932,0.003868444,0.007515179,0.003058098,0.010737291,0.15053871,0.00727043,0.006867215,0.009816498,0.008583768,0.006937563,0.004460527,0.00280909,0.006224477,0.003503544,0.005600467,0.005152807,0.005659368,0.004889384,0.012626489,0.003698859,0.007807363,0.00329894,0.003553369,0.006659629,0.005807215,0.00535597,0.008669821,0.008416379,0.008403383,0.010075056,0.004177485,0,0.005619857
"112",0.006195838,0.012390827,0.007344884,0.013864492,0.010590432,0.00751145,0.016404284,0.005664197,0.010520464,0.016769612,0.012756294,0.143178257,0.00655858,0.008212919,0.010471281,0.004465026,0.00923329,0.003401841,0.012546022,0.002644855,0.005929197,0.005918106,0.00596142,0.004938106,0.013137279,0.00761415,0.435907393,0.010641597,0.006192718,0.017364116,0.011090341,0.00608699,0.005255556,0.006345389,0.005471594,0.03891119,0.011864432,0.015493608,0.003197641,0.006567938,0.004641793,0.0040468,0.007040009,0.0100445,0.009583413,0.005809494,0.012674415,0.011192836,0.005619857,0
